original_original_location,original_original_year,original_original_population,original_original_unemployment_rate,original_original_mean_household_income,original_lat,original_lon,original_formatted,original_state,original_state_code,original_country,original_country_code,original_confidence,original_attribution,original_attribution_license,original_attribution_url,distance,formatted,lat,lon,name,housenumber,street,district,postcode,city,county,state,state_code,country,country_code,attribution,attribution_license,attribution_url
Colorado,2010,56389,6,76381,38.7251776,-105.607716,"Colorado, United States of America",Colorado,CO,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,289.7331824,"County Road 67, Park County, CO, United States of America",38.7301896,-105.6006047,County Road 67,,County Road 67,,,,Park County,Colorado,CO,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Colorado,2010,5441,4,70221,38.7251776,-105.607716,"Colorado, United States of America",Colorado,CO,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,289.7331824,"County Road 67, Park County, CO, United States of America",38.7301896,-105.6006047,County Road 67,,County Road 67,,,,Park County,Colorado,CO,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Colorado,2010,14843,4,66981,38.7251776,-105.607716,"Colorado, United States of America",Colorado,CO,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,289.7331824,"County Road 67, Park County, CO, United States of America",38.7301896,-105.6006047,County Road 67,,County Road 67,,,,Park County,Colorado,CO,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Colorado,2010,15324,5,67333,38.7251776,-105.607716,"Colorado, United States of America",Colorado,CO,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,289.7331824,"County Road 67, Park County, CO, United States of America",38.7301896,-105.6006047,County Road 67,,County Road 67,,,,Park County,Colorado,CO,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Colorado,2010,843,4,87473,38.7251776,-105.607716,"Colorado, United States of America",Colorado,CO,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,289.7331824,"County Road 67, Park County, CO, United States of America",38.7301896,-105.6006047,County Road 67,,County Road 67,,,,Park County,Colorado,CO,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Colorado,2010,6711,11,49879,38.7251776,-105.607716,"Colorado, United States of America",Colorado,CO,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,289.7331824,"County Road 67, Park County, CO, United States of America",38.7301896,-105.6006047,County Road 67,,County Road 67,,,,Park County,Colorado,CO,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Colorado,2010,1394,2,53538,38.7251776,-105.607716,"Colorado, United States of America",Colorado,CO,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,289.7331824,"County Road 67, Park County, CO, United States of America",38.7301896,-105.6006047,County Road 67,,County Road 67,,,,Park County,Colorado,CO,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Colorado,2010,534543,7,83789,38.7251776,-105.607716,"Colorado, United States of America",Colorado,CO,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,289.7331824,"County Road 67, Park County, CO, United States of America",38.7301896,-105.6006047,County Road 67,,County Road 67,,,,Park County,Colorado,CO,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Colorado,2010,1398,3,52661,38.7251776,-105.607716,"Colorado, United States of America",Colorado,CO,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,289.7331824,"County Road 67, Park County, CO, United States of America",38.7301896,-105.6006047,County Road 67,,County Road 67,,,,Park County,Colorado,CO,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Colorado,2010,8270,5,51158,38.7251776,-105.607716,"Colorado, United States of America",Colorado,CO,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,289.7331824,"County Road 67, Park County, CO, United States of America",38.7301896,-105.6006047,County Road 67,,County Road 67,,,,Park County,Colorado,CO,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Colorado,2010,7310,5,49400,38.7251776,-105.607716,"Colorado, United States of America",Colorado,CO,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,289.7331824,"County Road 67, Park County, CO, United States of America",38.7301896,-105.6006047,County Road 67,,County Road 67,,,,Park County,Colorado,CO,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Colorado,2010,51334,5,71920,38.7251776,-105.607716,"Colorado, United States of America",Colorado,CO,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,289.7331824,"County Road 67, Park County, CO, United States of America",38.7301896,-105.6006047,County Road 67,,County Road 67,,,,Park County,Colorado,CO,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Colorado,2010,299630,7,73705,38.7251776,-105.607716,"Colorado, United States of America",Colorado,CO,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,289.7331824,"County Road 67, Park County, CO, United States of America",38.7301896,-105.6006047,County Road 67,,County Road 67,,,,Park County,Colorado,CO,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Colorado,2010,15507,8,51451,38.7251776,-105.607716,"Colorado, United States of America",Colorado,CO,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,289.7331824,"County Road 67, Park County, CO, United States of America",38.7301896,-105.6006047,County Road 67,,County Road 67,,,,Park County,Colorado,CO,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Colorado,2010,5467,9,57987,38.7251776,-105.607716,"Colorado, United States of America",Colorado,CO,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,289.7331824,"County Road 67, Park County, CO, United States of America",38.7301896,-105.6006047,County Road 67,,County Road 67,,,,Park County,Colorado,CO,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Colorado,2010,22709,6,53483,38.7251776,-105.607716,"Colorado, United States of America",Colorado,CO,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,289.7331824,"County Road 67, Park County, CO, United States of America",38.7301896,-105.6006047,County Road 67,,County Road 67,,,,Park County,Colorado,CO,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Colorado,2010,146723,6,67123,38.7251776,-105.607716,"Colorado, United States of America",Colorado,CO,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,289.7331824,"County Road 67, Park County, CO, United States of America",38.7301896,-105.6006047,County Road 67,,County Road 67,,,,Park County,Colorado,CO,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Colorado,2010,712,1,98901,38.7251776,-105.607716,"Colorado, United States of America",Colorado,CO,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,289.7331824,"County Road 67, Park County, CO, United States of America",38.7301896,-105.6006047,County Road 67,,County Road 67,,,,Park County,Colorado,CO,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Colorado,2010,13795,4,60175,38.7251776,-105.607716,"Colorado, United States of America",Colorado,CO,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,289.7331824,"County Road 67, Park County, CO, United States of America",38.7301896,-105.6006047,County Road 67,,County Road 67,,,,Park County,Colorado,CO,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Colorado,2010,25535,9,57342,38.7251776,-105.607716,"Colorado, United States of America",Colorado,CO,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,289.7331824,"County Road 67, Park County, CO, United States of America",38.7301896,-105.6006047,County Road 67,,County Road 67,,,,Park County,Colorado,CO,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Colorado,2010,41276,7,57466,38.7251776,-105.607716,"Colorado, United States of America",Colorado,CO,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,289.7331824,"County Road 67, Park County, CO, United States of America",38.7301896,-105.6006047,County Road 67,,County Road 67,,,,Park County,Colorado,CO,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Colorado,2010,28159,7,52841,38.7251776,-105.607716,"Colorado, United States of America",Colorado,CO,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,289.7331824,"County Road 67, Park County, CO, United States of America",38.7301896,-105.6006047,County Road 67,,County Road 67,,,,Park County,Colorado,CO,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Colorado,2010,18831,8,44491,38.7251776,-105.607716,"Colorado, United States of America",Colorado,CO,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,289.7331824,"County Road 67, Park County, CO, United States of America",38.7301896,-105.6006047,County Road 67,,County Road 67,,,,Park County,Colorado,CO,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Colorado,2010,4436,8,70059,38.7251776,-105.607716,"Colorado, United States of America",Colorado,CO,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,289.7331824,"County Road 67, Park County, CO, United States of America",38.7301896,-105.6006047,County Road 67,,County Road 67,,,,Park County,Colorado,CO,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Colorado,2010,16206,5,72240,38.7251776,-105.607716,"Colorado, United States of America",Colorado,CO,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,289.7331824,"County Road 67, Park County, CO, United States of America",38.7301896,-105.6006047,County Road 67,,County Road 67,,,,Park County,Colorado,CO,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Colorado,2010,4442,3,55341,38.7251776,-105.607716,"Colorado, United States of America",Colorado,CO,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,289.7331824,"County Road 67, Park County, CO, United States of America",38.7301896,-105.6006047,County Road 67,,County Road 67,,,,Park County,Colorado,CO,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Colorado,2010,17148,2,134267,38.7251776,-105.607716,"Colorado, United States of America",Colorado,CO,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,289.7331824,"County Road 67, Park County, CO, United States of America",38.7301896,-105.6006047,County Road 67,,County Road 67,,,,Park County,Colorado,CO,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Colorado,2010,12551,5,46168,38.7251776,-105.607716,"Colorado, United States of America",Colorado,CO,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,289.7331824,"County Road 67, Park County, CO, United States of America",38.7301896,-105.6006047,County Road 67,,County Road 67,,,,Park County,Colorado,CO,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Colorado,2010,159063,10,53333,38.7251776,-105.607716,"Colorado, United States of America",Colorado,CO,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,289.7331824,"County Road 67, Park County, CO, United States of America",38.7301896,-105.6006047,County Road 67,,County Road 67,,,,Park County,Colorado,CO,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Colorado,2010,6666,4,67340,38.7251776,-105.607716,"Colorado, United States of America",Colorado,CO,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,289.7331824,"County Road 67, Park County, CO, United States of America",38.7301896,-105.6006047,County Road 67,,County Road 67,,,,Park County,Colorado,CO,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Colorado,2010,11982,12,48889,38.7251776,-105.607716,"Colorado, United States of America",Colorado,CO,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,289.7331824,"County Road 67, Park County, CO, United States of America",38.7301896,-105.6006047,County Road 67,,County Road 67,,,,Park County,Colorado,CO,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Colorado,2010,23509,4,76238,38.7251776,-105.607716,"Colorado, United States of America",Colorado,CO,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,289.7331824,"County Road 67, Park County, CO, United States of America",38.7301896,-105.6006047,County Road 67,,County Road 67,,,,Park County,Colorado,CO,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Colorado,2010,6108,11,42756,38.7251776,-105.607716,"Colorado, United States of America",Colorado,CO,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,289.7331824,"County Road 67, Park County, CO, United States of America",38.7301896,-105.6006047,County Road 67,,County Road 67,,,,Park County,Colorado,CO,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Colorado,2010,699,10,49896,38.7251776,-105.607716,"Colorado, United States of America",Colorado,CO,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,289.7331824,"County Road 67, Park County, CO, United States of America",38.7301896,-105.6006047,County Road 67,,County Road 67,,,,Park County,Colorado,CO,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Colorado,2010,7359,4,84717,38.7251776,-105.607716,"Colorado, United States of America",Colorado,CO,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,289.7331824,"County Road 67, Park County, CO, United States of America",38.7301896,-105.6006047,County Road 67,,County Road 67,,,,Park County,Colorado,CO,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Colorado,2010,2379,6,49650,38.7251776,-105.607716,"Colorado, United States of America",Colorado,CO,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,289.7331824,"County Road 67, Park County, CO, United States of America",38.7301896,-105.6006047,County Road 67,,County Road 67,,,,Park County,Colorado,CO,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Colorado,2010,27994,5,85994,38.7251776,-105.607716,"Colorado, United States of America",Colorado,CO,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,289.7331824,"County Road 67, Park County, CO, United States of America",38.7301896,-105.6006047,County Road 67,,County Road 67,,,,Park County,Colorado,CO,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Colorado,2010,23350,8,70202,38.7251776,-105.607716,"Colorado, United States of America",Colorado,CO,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,289.7331824,"County Road 67, Park County, CO, United States of America",38.7301896,-105.6006047,County Road 67,,County Road 67,,,,Park County,Colorado,CO,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Colorado,2010,4814,3,51486,38.7251776,-105.607716,"Colorado, United States of America",Colorado,CO,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,289.7331824,"County Road 67, Park County, CO, United States of America",38.7301896,-105.6006047,County Road 67,,County Road 67,,,,Park County,Colorado,CO,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Colorado,2010,252825,6,68045,38.7251776,-105.607716,"Colorado, United States of America",Colorado,CO,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,289.7331824,"County Road 67, Park County, CO, United States of America",38.7301896,-105.6006047,County Road 67,,County Road 67,,,,Park County,Colorado,CO,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Colorado,2010,10043,3,55910,38.7251776,-105.607716,"Colorado, United States of America",Colorado,CO,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,289.7331824,"County Road 67, Park County, CO, United States of America",38.7301896,-105.6006047,County Road 67,,County Road 67,,,,Park County,Colorado,CO,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Connecticut,2010,916829,8,130074,41.6500201,-72.7342163,"Connecticut, United States of America",Connecticut,CT,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,30.04827632,"32 Willow Lane, Newington, CT 06111, United States of America",41.6497503,-72.7342367,,32,Willow Lane,Newington,6111,Newington,Capitol Planning Region,Connecticut,CT,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Connecticut,2010,894014,8,82823,41.6500201,-72.7342163,"Connecticut, United States of America",Connecticut,CT,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,30.04827632,"32 Willow Lane, Newington, CT 06111, United States of America",41.6497503,-72.7342367,,32,Willow Lane,Newington,6111,Newington,Capitol Planning Region,Connecticut,CT,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Connecticut,2010,189927,7,87859,41.6500201,-72.7342163,"Connecticut, United States of America",Connecticut,CT,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,30.04827632,"32 Willow Lane, Newington, CT 06111, United States of America",41.6497503,-72.7342367,,32,Willow Lane,Newington,6111,Newington,Capitol Planning Region,Connecticut,CT,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Connecticut,2010,165676,6,92466,41.6500201,-72.7342163,"Connecticut, United States of America",Connecticut,CT,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,30.04827632,"32 Willow Lane, Newington, CT 06111, United States of America",41.6497503,-72.7342367,,32,Willow Lane,Newington,6111,Newington,Capitol Planning Region,Connecticut,CT,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Connecticut,2010,862477,8,80181,41.6500201,-72.7342163,"Connecticut, United States of America",Connecticut,CT,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,30.04827632,"32 Willow Lane, Newington, CT 06111, United States of America",41.6497503,-72.7342367,,32,Willow Lane,Newington,6111,Newington,Capitol Planning Region,Connecticut,CT,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Connecticut,2010,274055,6,82740,41.6500201,-72.7342163,"Connecticut, United States of America",Connecticut,CT,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,30.04827632,"32 Willow Lane, Newington, CT 06111, United States of America",41.6497503,-72.7342367,,32,Willow Lane,Newington,6111,Newington,Capitol Planning Region,Connecticut,CT,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Connecticut,2010,152691,6,90409,41.6500201,-72.7342163,"Connecticut, United States of America",Connecticut,CT,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,30.04827632,"32 Willow Lane, Newington, CT 06111, United States of America",41.6497503,-72.7342367,,32,Willow Lane,Newington,6111,Newington,Capitol Planning Region,Connecticut,CT,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Connecticut,2010,118428,10,68592,41.6500201,-72.7342163,"Connecticut, United States of America",Connecticut,CT,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,30.04827632,"32 Willow Lane, Newington, CT 06111, United States of America",41.6497503,-72.7342367,,32,Willow Lane,Newington,6111,Newington,Capitol Planning Region,Connecticut,CT,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Delaware,2010,162310,8,63664,38.6920451,-75.4013315,"Delaware, United States of America",Delaware,DE,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,9.592000831,"100 Linden Avenue, Georgetown, DE 19947, United States of America",38.692114,-75.401398,,100,Linden Avenue,,19947,Georgetown,Sussex County,Delaware,DE,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Delaware,2010,538479,7,81501,38.6920451,-75.4013315,"Delaware, United States of America",Delaware,DE,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,9.592000831,"100 Linden Avenue, Georgetown, DE 19947, United States of America",38.692114,-75.401398,,100,Linden Avenue,,19947,Georgetown,Sussex County,Delaware,DE,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Delaware,2010,197145,7,65253,38.6920451,-75.4013315,"Delaware, United States of America",Delaware,DE,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,9.592000831,"100 Linden Avenue, Georgetown, DE 19947, United States of America",38.692114,-75.401398,,100,Linden Avenue,,19947,Georgetown,Sussex County,Delaware,DE,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
District of Columbia,2010,601723,9,91778,38.89384735,-76.98804282,"District of Columbia, United States of America",District of Columbia,DC,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,4.721451354,"1302 C Street Northeast, Washington, DC 20002, United States of America",38.89373775,-76.98805315,,1302,C Street Northeast,Ward 6,20002,Washington,,District of Columbia,DC,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
District of Columbia,2010,601723,9,91778,38.89384735,-76.98804282,"District of Columbia, United States of America",District of Columbia,DC,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,4.721451354,"1302 C Street Northeast, Washington, DC 20002, United States of America",38.89373775,-76.98805315,,1302,C Street Northeast,Ward 6,20002,Washington,,District of Columbia,DC,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
Florida,2010,247336,7,59865,27.7567667,-81.4639835,"Florida, United States of America",Florida,FL,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,322.8517837,"14 Blue Jordan Road, Frostproof, FL 33843, United States of America",27.754311,-81.462233,,14,Blue Jordan Road,,33843,Frostproof,Polk County,Florida,FL,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
Florida,2010,27115,7,59567,27.7567667,-81.4639835,"Florida, United States of America",Florida,FL,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,322.8517837,"14 Blue Jordan Road, Frostproof, FL 33843, United States of America",27.754311,-81.462233,,14,Blue Jordan Road,,33843,Frostproof,Polk County,Florida,FL,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
Florida,2010,168852,8,60069,27.7567667,-81.4639835,"Florida, United States of America",Florida,FL,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,322.8517837,"14 Blue Jordan Road, Frostproof, FL 33843, United States of America",27.754311,-81.462233,,14,Blue Jordan Road,,33843,Frostproof,Polk County,Florida,FL,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
Florida,2010,28520,10,50537,27.7567667,-81.4639835,"Florida, United States of America",Florida,FL,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,322.8517837,"14 Blue Jordan Road, Frostproof, FL 33843, United States of America",27.754311,-81.462233,,14,Blue Jordan Road,,33843,Frostproof,Polk County,Florida,FL,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
Florida,2010,543376,9,65457,27.7567667,-81.4639835,"Florida, United States of America",Florida,FL,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,322.8517837,"14 Blue Jordan Road, Frostproof, FL 33843, United States of America",27.754311,-81.462233,,14,Blue Jordan Road,,33843,Frostproof,Polk County,Florida,FL,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
Florida,2010,1748066,9,71803,27.7567667,-81.4639835,"Florida, United States of America",Florida,FL,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,322.8517837,"14 Blue Jordan Road, Frostproof, FL 33843, United States of America",27.754311,-81.462233,,14,Blue Jordan Road,,33843,Frostproof,Polk County,Florida,FL,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
Florida,2010,14625,8,43968,27.7567667,-81.4639835,"Florida, United States of America",Florida,FL,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,322.8517837,"14 Blue Jordan Road, Frostproof, FL 33843, United States of America",27.754311,-81.462233,,14,Blue Jordan Road,,33843,Frostproof,Polk County,Florida,FL,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
Florida,2010,159978,11,58539,27.7567667,-81.4639835,"Florida, United States of America",Florida,FL,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,322.8517837,"14 Blue Jordan Road, Frostproof, FL 33843, United States of America",27.754311,-81.462233,,14,Blue Jordan Road,,33843,Frostproof,Polk County,Florida,FL,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
Florida,2010,141236,12,50492,27.7567667,-81.4639835,"Florida, United States of America",Florida,FL,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,322.8517837,"14 Blue Jordan Road, Frostproof, FL 33843, United States of America",27.754311,-81.462233,,14,Blue Jordan Road,,33843,Frostproof,Polk County,Florida,FL,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
Florida,2010,190865,8,73441,27.7567667,-81.4639835,"Florida, United States of America",Florida,FL,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,322.8517837,"14 Blue Jordan Road, Frostproof, FL 33843, United States of America",27.754311,-81.462233,,14,Blue Jordan Road,,33843,Frostproof,Polk County,Florida,FL,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
Florida,2010,321520,8,92469,27.7567667,-81.4639835,"Florida, United States of America",Florida,FL,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,322.8517837,"14 Blue Jordan Road, Frostproof, FL 33843, United States of America",27.754311,-81.462233,,14,Blue Jordan Road,,33843,Frostproof,Polk County,Florida,FL,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
Florida,2010,67531,13,50319,27.7567667,-81.4639835,"Florida, United States of America",Florida,FL,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,322.8517837,"14 Blue Jordan Road, Frostproof, FL 33843, United States of America",27.754311,-81.462233,,14,Blue Jordan Road,,33843,Frostproof,Polk County,Florida,FL,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
Florida,2010,34862,10,45896,27.7567667,-81.4639835,"Florida, United States of America",Florida,FL,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,322.8517837,"14 Blue Jordan Road, Frostproof, FL 33843, United States of America",27.754311,-81.462233,,14,Blue Jordan Road,,33843,Frostproof,Polk County,Florida,FL,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
Florida,2010,16422,10,41731,27.7567667,-81.4639835,"Florida, United States of America",Florida,FL,United States,us,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,322.8517837,"14 Blue Jordan Road, Frostproof, FL 33843, United States of America",27.754311,-81.462233,,14,Blue Jordan Road,,33843,Frostproof,Polk County,Florida,FL,United States,us,© OpenAddresses contributors,BSD-3-Clause License,
